sample	protocol	fct	total	chr	proportion	p	a	b	n	mp	sdp	N	Z	pos	keep	site_name	point_type	shapeCol
Individual_2727	Protocol_7	Site_345	242494	chr21	3143	0.012961145430402402	3342.740424878818	252124.41755015726	242494	0.013084814703287482	3.2218294815949017e-4	271150	-0.38384797703154894	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr21	6077	0.01255840578302497	3342.740424878818	252124.41755015726	483899	0.013084814703287482	2.7791228030503694e-4	271150	-1.894154945886974	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr21	20301	0.012930960353590202	3342.740424878818	252124.41755015726	1569953	0.013084814703287482	2.4243393538375202e-4	271150	-0.6346238180465197	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr21	10873	0.01304588316177591	3342.740424878818	252124.41755015726	833443	0.013084814703287482	2.5698832204082254e-4	271150	-0.15149148102297097	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr21	18736	0.01916681244328778	3342.740424878818	252124.41755015726	977523	0.013084814703287482	2.525059571461257e-4	271150	24.0865514966074	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr21	7032	0.012937838762736374	3342.740424878818	252124.41755015726	543522	0.013084814703287482	2.7259456655864914e-4	271150	-0.5391741383791887	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr21	3689	0.013114579259838601	3342.740424878818	252124.41755015726	281290	0.013084814703287482	3.1057542748237236e-4	271150	0.09583680458045457	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr21	125	0.013275276125743415	3342.740424878818	252124.41755015726	9416	0.013084814703287482	0.0011924749471500938	271150	0.1597194330255054	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr21	14645	0.013144679434074205	3342.740424878818	252124.41755015726	1114139	0.013084814703287482	2.4927772784065526e-4	271150	0.240152745715773	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr21	19059	0.012990916786971868	3342.740424878818	252124.41755015726	1467102	0.01308481470328748	2.436203118529716e-4	271150	-0.3854272888882987	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr21	4986	0.0128662002905604	3342.740424878818	252124.41755015726	387527	0.013084814703287484	2.8960619403713454e-4	271150	-0.7548678765449761	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr21	8563	0.018931831698381852	3342.740424878818	252124.41755015726	452307	0.013084814703287482	2.8124577836661103e-4	271150	20.789705819059918	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr21	7206	0.013126280796028964	3342.740424878818	252124.41755015726	548975	0.013084814703287482	2.7216134550055334e-4	271150	0.1523584940588019	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr21	96	0.012999322951929586	3342.740424878818	252124.41755015726	7385	0.013084814703287482	0.0013413306219419764	271150	-0.06373652398550422	FALSE	TRUE	ERE	Reference	Control
Individual_4987	Protocol_5	Site_613	741569	chr21	9500	0.012810675742918056	3295.513033425382	247797.67884683204	741569	0.013124661042171798	2.627736538710757e-4	271150	-1.1948888125892285	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr21	2596	0.019403687896613325	3295.513033425382	247797.67884683204	133789	0.013124661042171797	3.852215439701444e-4	271150	16.29978113303073	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr21	43	0.01290516206482593	3295.513033425382	247797.67884683204	3332	0.013124661042171797	0.001984652254249867	271150	-0.11059820524015644	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr21	9741	0.013143921964963034	3295.513033425382	247797.67884683204	741103	0.013124661042171797	2.627945504580223e-4	271150	0.07329270244633283	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr21	4447	0.012714069245504188	3295.513033425382	247797.67884683204	349770	0.013124661042171797	2.9768255497480387e-4	271150	-1.37929411652074	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr21	13	0.008452535760728219	3295.513033425382	247797.67884683204	1538	0.013124661042171797	0.002910865779889343	271150	-1.605063797074556	FALSE	TRUE	HKI	Reference	Control
Individual_7380	Protocol_5	Site_882	8963	chr21	134	0.01495035144482874	3295.513033425382	247797.67884683204	8963	0.013124661042171795	0.0012233867257783805	271150	1.4923248423309066	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr21	8335	0.013439473191999845	3295.513033425382	247797.67884683204	620188	0.013124661042171797	2.6919956448315534e-4	271150	1.1694378125479747	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr21	553	0.013052611702504307	3295.513033425382	247797.67884683204	42367	0.013124661042171797	5.977472750706913e-4	271150	-0.12053478563991601	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr21	1586	0.013643714944427239	3295.513033425382	247797.67884683204	116244	0.013124661042171797	4.0374210291827623e-4	271150	1.2856075660766724	FALSE	TRUE	LAZ	Reference	Control
LAZ019	Protocol_5	Site_882	142574	chr21	2767	0.019407465596812883	3295.513033425382	247797.67884683204	142574	0.013124661042171797	3.7739948818999483e-4	271150	16.647623410337335	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr21	7932	0.012925534775261583	3295.513033425382	247797.67884683204	613669	0.013124661042171797	2.6961131650716705e-4	271150	-0.7385679113544189	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr21	1521	0.012924881033310673	3295.513033425382	247797.67884683204	117680	0.013124661042171795	4.020547562154963e-4	271150	-0.49689751401434096	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr21	19	0.012768817204301076	3295.513033425382	247797.67884683204	1488	0.013124661042171797	0.0029590745128041415	271150	-0.1202551123099324	FALSE	TRUE	YUN	Reference	Control
Individual_15478	Protocol_5	Site_1791	322625	chr21	4229	0.01310809763657497	3295.513033425382	247797.67884683204	322625	0.013124661042171797	3.0287063251169846e-4	271150	-0.054688054300497904	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr21	12882	0.013039345785594772	3295.513033425382	247797.67884683204	987933	0.013124661042171797	2.543509476804295e-4	271150	-0.33542338786256726	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr21	6079	0.013104484497302145	3295.513033425382	247797.67884683204	463887	0.013124661042171797	2.819666644574471e-4	271150	-0.07155649022722078	FALSE	TRUE	YUN	Reference	Control
Individual_15498	Protocol_5	Site_1791	290862	chr21	3789	0.01302679621263692	3295.513033425382	247797.67884683204	290862	0.013124661042171797	3.100238179702576e-4	271150	-0.315668744987409	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr21	7110	0.013001285499818055	3295.513033425382	247797.67884683204	546869	0.013124661042171797	2.743508861724624e-4	271150	-0.4496998135307122	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr21	9797	0.012895710205209883	3295.513033425382	247797.67884683204	759710	0.013124661042171797	2.6197885736160647e-4	271150	-0.8739286798472254	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr21	7152	0.013122406068011934	3295.513033425382	247797.67884683204	545022	0.013124661042171797	2.744971261541989e-4	271150	-0.008214928117664751	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr21	319	0.012835472578763127	3295.513033425382	247797.67884683204	24853	0.013124661042171795	7.567974419177967e-4	271150	-0.3821213542633512	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr21	4922	0.01933653906593752	3295.513033425382	247797.67884683204	254544	0.013124661042171797	3.201068265340347e-4	271150	19.405640582629864	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr21	226	0.013870987540661633	3295.513033425382	247797.67884683204	16293	0.013124661042171797	9.20080490703301e-4	271150	0.8111534871469249	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr22	5269	0.011838347798930077	102.38840596988047	8385.658997750832	445079	0.012062657181320496	0.0011960763677775178	271150	-0.1875376760492457	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr22	6861	0.011549377333526355	102.38840596988047	8385.658997750832	594058	0.012062657181320498	0.001193266396563975	271150	-0.4301469053952562	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr22	6115	0.011824399450063907	102.38840596988047	8385.658997750832	517151	0.012062657181320498	0.0011945156374723613	271150	-0.19945970046968364	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr22	14257	0.01268270812335595	102.38840596988047	8385.658997750832	1124129	0.0120626571813205	0.0011892966217474754	271150	0.5213593738493829	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr22	2430	0.011463561912669359	102.38840596988047	8385.658997750832	211976	0.0120626571813205	0.0012083208121116823	271150	-0.4958081187099237	FALSE	TRUE	CRU	Reference	Control
Individual_2727	Protocol_7	Site_345	242494	chr22	2817	0.011616782270901549	102.38840596988047	8385.658997750832	242494	0.012062657181320498	0.0012053898892585395	271150	-0.3699009875495274	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr22	5845	0.012078966891851398	102.38840596988047	8385.658997750832	483899	0.012062657181320498	0.001195178196597896	271150	0.01364625842182073	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr22	19379	0.012343681626137852	102.38840596988047	8385.658997750832	1569953	0.012062657181320498	0.0011880304490922069	271150	0.23654650016090886	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr22	10091	0.012107606638966312	102.38840596988047	8385.658997750832	833443	0.012062657181320498	0.0011908499011812365	271150	0.03774569540731182	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr22	11610	0.011876958393817843	102.38840596988047	8385.658997750832	977523	0.012062657181320498	0.0011899647928225396	271150	-0.1560540182556042	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr22	6751	0.012420840370766961	102.38840596988047	8385.658997750832	543522	0.0120626571813205	0.001194047604357032	271150	0.29997396095387285	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr22	3318	0.011795655728962993	102.38840596988047	8385.658997750832	281290	0.012062657181320498	0.0012025753801008013	271150	-0.22202471194373244	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr22	93	0.0098768054375531	102.38840596988047	8385.658997750832	9416	0.0120626571813205	0.0016338007787130768	271150	-1.3378936846199605	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr22	13152	0.011804631199518193	102.38840596988047	8385.658997750832	1114139	0.012062657181320498	0.0011893365797442628	271150	-0.2169495046202873	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr22	17329	0.011811721339075265	102.38840596988047	8385.658997750832	1467102	0.012062657181320496	0.0011882543646607037	271150	-0.2111802402820406	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr22	4519	0.011661122966915854	102.38840596988047	8385.658997750832	387527	0.012062657181320498	0.0011977373012314362	271150	-0.33524397544587786	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr22	5429	0.012002909528262884	102.38840596988047	8385.658997750832	452307	0.012062657181320498	0.0011958975080669449	271150	-0.049960513049475484	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr22	6062	0.011042397194772076	102.38840596988047	8385.658997750832	548975	0.012062657181320498	0.0011939564133578904	271150	-0.8545202949905318	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr22	61	0.008259986459038592	102.38840596988047	8385.658997750832	7385	0.012062657181320498	0.0017370472056640644	271150	-2.189157962939852	FALSE	TRUE	ERE	Reference	Significant
Individual_4987	Protocol_5	Site_613	741569	chr22	9621	0.012973843297117328	88.1939170131725	5769.156690546374	741569	0.015056963962401136	0.0015973312999010823	271150	-1.30412561590248	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr22	1729	0.012923334504331448	88.1939170131725	5769.156690546374	133789	0.015056963962401138	0.0016255157214047301	271150	-1.3125861718678797	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr22	48	0.014405762304921969	88.1939170131725	5769.156690546374	3332	0.015056963962401136	0.0026422657612483404	271150	-0.24645577558084333	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr22	10353	0.013969718109358618	88.1939170131725	5769.156690546374	741103	0.015056963962401136	0.001597335235443814	271150	-0.6806622861107987	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr22	4628	0.013231552162849873	88.1939170131725	5769.156690546374	349770	0.015056963962401138	0.0016043269585752854	271150	-1.137805351829475	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr22	19	0.01235370611183355	88.1939170131725	5769.156690546374	1538	0.015056963962401136	0.0034888941947274796	271150	-0.7748179508145673	FALSE	TRUE	HKI	Reference	Control
Individual_7380	Protocol_5	Site_882	8963	chr22	137	0.015285060805533861	88.1939170131725	5769.156690546374	8963	0.015056963962401138	0.0020459222403946885	271150	0.11148852025222654	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr22	10100	0.01628538443181745	88.1939170131725	5769.156690546374	620188	0.015056963962401136	0.0015985557997699941	271150	0.7684564214730968	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr22	617	0.014563221375126868	88.1939170131725	5769.156690546374	42367	0.015056963962401136	0.0016974849024359209	271150	-0.29086714501303557	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr22	2150	0.018495578266405147	88.1939170131725	5769.156690546374	116244	0.015056963962401136	0.0016306529620501349	271150	2.108734589167778	FALSE	TRUE	LAZ	Reference	Significant
LAZ019	Protocol_5	Site_882	142574	chr22	1987	0.013936622385568196	88.1939170131725	5769.156690546374	142574	0.015056963962401136	0.001623413806553341	271150	-0.6901146043666643	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr22	8681	0.014146062453863566	88.1939170131725	5769.156690546374	613669	0.015056963962401134	0.0015986352379409713	271150	-0.5697994682706994	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr22	1531	0.013009857239972807	88.1939170131725	5769.156690546374	117680	0.015056963962401136	0.0016301756222455032	271150	-1.2557583946743844	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr22	16	0.010752688172043012	88.1939170131725	5769.156690546374	1488	0.015056963962401136	0.0035350159868734153	271150	-1.2176114072301805	FALSE	TRUE	YUN	Reference	Control
Individual_15478	Protocol_5	Site_1791	322625	chr22	4777	0.014806664083688493	88.1939170131725	5769.156690546374	322625	0.015056963962401134	0.0016054382050549106	271150	-0.1559075135527129	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr22	15483	0.015672115416733724	88.1939170131725	5769.156690546374	987933	0.015056963962401136	0.0015957697354524137	271150	0.38548885886608697	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr22	7278	0.015689165680435106	88.1939170131725	5769.156690546374	463887	0.015056963962401136	0.0016010734820260683	271150	0.39486115105345077	FALSE	TRUE	YUN	Reference	Control
Individual_15498	Protocol_5	Site_1791	290862	chr22	4484	0.01541624550474108	88.1939170131725	5769.156690546374	290862	0.015056963962401136	0.0016070005468133025	271150	0.22357275674386282	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr22	7937	0.014513530662736415	88.1939170131725	5769.156690546374	546869	0.015056963962401138	0.0015995580826910385	271150	-0.3397396478097691	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr22	11109	0.01462268497189717	88.1939170131725	5769.156690546374	759710	0.015056963962401136	0.0015971818376492464	271150	-0.27190328631782007	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr22	8107	0.014874628914062184	88.1939170131725	5769.156690546374	545022	0.015056963962401138	0.0015995868043838792	271150	-0.11398884251810518	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr22	320	0.012875709169919125	88.1939170131725	5769.156690546374	24853	0.015056963962401136	0.001768640477099432	271150	-1.2332946241619813	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr22	3554	0.013962222641272237	88.1939170131725	5769.156690546374	254544	0.015056963962401138	0.0016092620383204256	271150	-0.6802753653913779	TRUE	TRUE	YUN	YUN039	Important
